post_id,Id,title,link,post_indicies
1629957,1629957,How to use Jira plugin for Oh-My-ZSH?,https://superuser.com/q/1629957,42672
1629942,1629942,Upgrading to Windows 10 without USB from Pirated Windows 7,https://superuser.com/q/1629942,42673
1629954,1629954,Setting up a pem based login for Mac to ubuntu,https://superuser.com/q/1629954,42675
1628937,1628937,ffmpeg is complaining about ACT flag violation in some of our DNxHD videos. Could this be safely ignored? Why?,https://superuser.com/q/1628937,42676
1629925,1629925,"Sublime 3 keyboard shortcut to (Hide|Show) Side Bar, rename &amp; clone file in the side bar",https://superuser.com/q/1629925,42677
1629948,1629948,Specific &quot;Best Match&quot; option won&#39;t stop showing on the quicksearch bar,https://superuser.com/q/1629948,42680
1629947,1629947,Avoid mistaken &quot;double-click&quot; non-response when clicking a Windows taskbar tab and immediately clicking it again to send to background?,https://superuser.com/q/1629947,42681
1629357,1629357,"Broken `/Library/Ruby/Site/2.6.0` on MacOS, cannot run `brew`",https://superuser.com/q/1629357,42685
1629909,1629909,How to modify a WinPE iso to also have the ability to install Windows from the WinPE,https://superuser.com/q/1629909,42686
1629938,1629938,How to make Open Office Writer correct spelling?,https://superuser.com/q/1629938,42689
1629936,1629936,Chromebook to HDMI with horizontal jitter?,https://superuser.com/q/1629936,42691
1629934,1629934,Firewall app notifications not showing on Windows 10,https://superuser.com/q/1629934,42694
1629926,1629926,Can windows server 2012 be installed on virtual box?,https://superuser.com/q/1629926,42697
1629928,1629928,AWS SES account is paused,https://superuser.com/q/1629928,42698
1629922,1629922,change python executable used by &quot;RunPython&quot; command in ms excel macros,https://superuser.com/q/1629922,42700
1629924,1629924,Recursion to Loops,https://superuser.com/q/1629924,42701
1629921,1629921,How to get rid of extra leading spaces in the rendering of the result of a formula in Microsoft Word?,https://superuser.com/q/1629921,42703
1629129,1629129,Keyboard and mouse no working in startup windows,https://superuser.com/q/1629129,42704
1629916,1629916,Install original ssd in in place of the DVD drive?,https://superuser.com/q/1629916,42708
1629915,1629915,New CMOS battery - Windows boot not possible - specific external hard drive,https://superuser.com/q/1629915,42709
1629804,1629804,Clock separator renders incorrectly under GNOME 3.38 on Arch Linux with Ubuntu font,https://superuser.com/q/1629804,42710
1629876,1629876,What is the best solution for resolving forgotten/unknown passwords so i don&#39;t loose my personal work data?,https://superuser.com/q/1629876,42713
1628897,1628897,Microphone remains muted after unmuting the call,https://superuser.com/q/1628897,42715
1629900,1629900,Notepad++ regex formula,https://superuser.com/q/1629900,42716
1629908,1629908,What could the configuration lack here?,https://superuser.com/q/1629908,42718
1629907,1629907,Autorecalculate Excel function that evaluates a string as a named range?,https://superuser.com/q/1629907,42719
1629904,1629904,"How to check number of parked cores in command line (win, lin) via ssh",https://superuser.com/q/1629904,42720
1629885,1629885,For cycle with expect and variable evaluation,https://superuser.com/q/1629885,42721
1629893,1629893,Diagnostic procedures for fallen laptop,https://superuser.com/q/1629893,42724
1629887,1629887,CountIFS function with multiple criteria and values,https://superuser.com/q/1629887,42728
1629889,1629889,Set up port forwarding for 2 devices on same IP?,https://superuser.com/q/1629889,42731
1629840,1629840,Color changes in Photoshop,https://superuser.com/q/1629840,42732
1629766,1629766,My Mac keeps changing its DNS to 127.0.0.1,https://superuser.com/q/1629766,42734
1629866,1629866,Chrome with &quot;ghost&quot; profile,https://superuser.com/q/1629866,42735
1629208,1629208,Many Neighbor Solicitation packets in Wireshark,https://superuser.com/q/1629208,42738
1629877,1629877,"Find availible API endpoints, given root access to webserver",https://superuser.com/q/1629877,42739
1629857,1629857,My Wireless connection is very unstable,https://superuser.com/q/1629857,42741
1629849,1629849,LibreOffice Calc: SUMIFS based on each row condition,https://superuser.com/q/1629849,42742
1629862,1629862,Can a malware file in a .zip file be executed when testing the .zip file?,https://superuser.com/q/1629862,42747
1629870,1629870,Avira : Realtime protection settings - archive extension,https://superuser.com/q/1629870,42748
1629868,1629868,How to output to a virtual sink from Zoom,https://superuser.com/q/1629868,42750
1629867,1629867,How to change the target directory of target-csv when running tap-target script inside python?,https://superuser.com/q/1629867,42751
1629865,1629865,elegant way to mount multiple disk images,https://superuser.com/q/1629865,42752
1629864,1629864,How to add receival and Booked out button to update stock,https://superuser.com/q/1629864,42753
1629858,1629858,Can this build (AMD 2220) run AAA Games At 45FPS,https://superuser.com/q/1629858,42756
1629855,1629855,"For one specific font, why the same font size looks different in different apps?",https://superuser.com/q/1629855,42757
1629608,1629608,Need to determine if a row in a dataset meets the parameter of acceptable or not,https://superuser.com/q/1629608,42759
1629850,1629850,Parrot OS: The repository &#39;http://old-releases.ubuntu.com/ubuntu bionic-security Release&#39; does not have a Release file,https://superuser.com/q/1629850,42761
1629456,1629456,Outlook 2019 and actionable notifications in Windows 10,https://superuser.com/q/1629456,42762
1629844,1629844,Remote simulator on windows opens iOS Simulator with black screen on windows,https://superuser.com/q/1629844,42764
1629836,1629836,How to make Linux stop eating power?,https://superuser.com/q/1629836,42765
1629287,1629287,Need to track Outlook responses after initially setting to &quot;uncheck/ Not&quot; request responses,https://superuser.com/q/1629287,42769
1629205,1629205,Show Outlook 2016 meetings in Clock &amp; Calendar tray widget,https://superuser.com/q/1629205,42770
1629834,1629834,How to boot with &quot;toram&quot; option while starting from my debian liveusb stick?,https://superuser.com/q/1629834,42773
1629815,1629815,How can i play different music playlists through different output sources on the same media player?,https://superuser.com/q/1629815,42774
1629832,1629832,What is the effect of setting `number of processors` in msconfig (and its potential interactions with steam downloads)?,https://superuser.com/q/1629832,42775
1629830,1629830,XFCE4+awesomewm: How to disable xfsettingsd client session management?,https://superuser.com/q/1629830,42776
1629828,1629828,Can not decrypt my gpg file anymore.Any tips?,https://superuser.com/q/1629828,42778
1629823,1629823,Windows 2010 20H2 Update fails with a rollback,https://superuser.com/q/1629823,42779
1629821,1629821,Is it safe to use a powered hub while plugged in?,https://superuser.com/q/1629821,42782
1629817,1629817,does path length affect file access performance?,https://superuser.com/q/1629817,42783
1628831,1628831,What does Wireshark do to the network configuration when it starts monitoring,https://superuser.com/q/1628831,42784
1629793,1629793,Understanding ffmpeg recording input types from devices,https://superuser.com/q/1629793,42785
1629780,1629780,How do I unzip a zip file on the chromebook?,https://superuser.com/q/1629780,42788
1629786,1629786,Is virtualization possible for 32-bits,https://superuser.com/q/1629786,42791
1629810,1629810,Mouse won&#39;t work on USB switch,https://superuser.com/q/1629810,42792
1629776,1629776,Create virtual serial port (COM &lt;-&gt; TCP) via terminal on Windows 10,https://superuser.com/q/1629776,42795
1629678,1629678,Does the Windows subsystem for Linux creates a virtual network?,https://superuser.com/q/1629678,42796
1629781,1629781,"My USB security key is set up, but still not an option on Win10 login screen",https://superuser.com/q/1629781,42798
1629807,1629807,Vpn provider find,https://superuser.com/q/1629807,42800
1629801,1629801,Bullet indent not working within WORD 2019,https://superuser.com/q/1629801,42801
1629802,1629802,Microsoft Teams hangs at the start and won&#39;t load,https://superuser.com/q/1629802,42803
1629800,1629800,FTP Client logs into server root but does not list all folders,https://superuser.com/q/1629800,42805
1629797,1629797,"In Windows , what is the difference between GatewayMetric and InterfaceMetric",https://superuser.com/q/1629797,42807
1629796,1629796,ERROR: Unable to open rules file &quot;C:\snort\etc\snort3-app-detect.rules&quot;: No such file or directory ---- Snort on Windows Server 2019,https://superuser.com/q/1629796,42808
1629794,1629794,Encrypted P2P Git Repository Synchronization,https://superuser.com/q/1629794,42810
1628999,1628999,Using Alfa AWUS036NH on a Raspberry pi 4 running kali linux,https://superuser.com/q/1628999,42811
1629791,1629791,how can i enable/disable annotations on pdf with a hotkey?,https://superuser.com/q/1629791,42813
1629634,1629634,LOCKED OUT OF BUILT-IN ADMIN USER AND I’M CURIOUS WHY,https://superuser.com/q/1629634,42814
1629783,1629783,Migrate dual boot ubuntu (hdd) + windows (ssd) to single ssd,https://superuser.com/q/1629783,42815
1629668,1629668,Deleting a file on the command promt does not work,https://superuser.com/q/1629668,42818
1629769,1629769,Can someone explain virtual adapters a bit more in depth?,https://superuser.com/q/1629769,42821
1629746,1629746,I have a 16 Port Gigabit router connected to an unmanaged switch,https://superuser.com/q/1629746,42822
1629731,1629731,"Failed login attempts, constant brute force",https://superuser.com/q/1629731,42823
1629768,1629768,"Win 10 boot failure: A required device isn&#39;t connected or can&#39;t be accessed, error code 0xc000000e",https://superuser.com/q/1629768,42826
1629567,1629567,No data when using PuTTY SSH Tunneling,https://superuser.com/q/1629567,42827
1629705,1629705,Huge space above footnotes in Word,https://superuser.com/q/1629705,42828
1629762,1629762,How to make myself administrator with no perms on windows 10,https://superuser.com/q/1629762,42830
1629761,1629761,Language for non-Unicode programs,https://superuser.com/q/1629761,42831
1629760,1629760,Win10 batch: How to combine FINDSTR and FOR /F to get a special value from a text file,https://superuser.com/q/1629760,42833
1629680,1629680,pdf extract selected chapter include the selected part of table of contents,https://superuser.com/q/1629680,42836
1629757,1629757,Mercurial not working on Mac OS 11.2,https://superuser.com/q/1629757,42837
1629752,1629752,Task Scheduler skip the task if my computer is not open,https://superuser.com/q/1629752,42839
1629751,1629751,Troubleshooting Sony WH-1000XM3 Headphones,https://superuser.com/q/1629751,42840
1629742,1629742,How can I delete all HDD data if fake &quot;magic&quot; Windows password is entered?,https://superuser.com/q/1629742,42841
1629750,1629750,Can synthetic.conf links be used to &#39;hardlink&#39; directories in macOS?,https://superuser.com/q/1629750,42842
1629748,1629748,Bluetooth codex mismatch between headphones and transmitter,https://superuser.com/q/1629748,42844
1629736,1629736,How to make a context menu command open in a specific folder,https://superuser.com/q/1629736,42845
1629740,1629740,What is the best USB file system format for linux?,https://superuser.com/q/1629740,42847
1629716,1629716,SSD quick format data recovery possible?,https://superuser.com/q/1629716,42850
1629725,1629725,Is it okay to mount a partition in C:\Users\Name\Downloads folder in Windows 10?,https://superuser.com/q/1629725,42851
1629739,1629739,Raspberry Pi as VPN Router,https://superuser.com/q/1629739,42853
1629699,1629699,Data recovery from a formated usb drive,https://superuser.com/q/1629699,42856
1629734,1629734,Run a script when a Bitlocked drive is mounted?,https://superuser.com/q/1629734,42857
1629715,1629715,Pasting Image from Clipboard to Firefox,https://superuser.com/q/1629715,42858
1629730,1629730,how to format usb stick with fdisk for car radio?,https://superuser.com/q/1629730,42863
1629724,1629724,gnome-terminal not openning in Ubuntu 20.04,https://superuser.com/q/1629724,42866
1629712,1629712,&quot;Refresh All&quot; inserts unwanted data into table,https://superuser.com/q/1629712,42867
1629676,1629676,Audio Conversion through change of file extension (E-AC3),https://superuser.com/q/1629676,42868
1629726,1629726,Python screen shot not working in Task Scheduler when choosing &quot;Run whether user is logged on or not&quot;,https://superuser.com/q/1629726,42870
1629723,1629723,Proper way to migrate a user profile?,https://superuser.com/q/1629723,42872
1629717,1629717,Outlook: what the hell is my password?,https://superuser.com/q/1629717,42873
1629720,1629720,How to interpret SMART on my new hdd - should I be worried?,https://superuser.com/q/1629720,42875
1629711,1629711,How does Google WiFi device speed test work?,https://superuser.com/q/1629711,42876
1629707,1629707,"How can I fix the issue that when working on battery, my laptop turns off without any notification?",https://superuser.com/q/1629707,42877
1629709,1629709,Video Integration project (C# WinForms). Must show RTSP stream in my application UI,https://superuser.com/q/1629709,42879
1629706,1629706,Switching ports doesn&#39;t work for me,https://superuser.com/q/1629706,42881
1629521,1629521,How to fix missing Bluethooth icon in settings in Windows 10?,https://superuser.com/q/1629521,42882
1629609,1629609,Is this &quot;Healthy (Primary Partition)&quot; Needed?,https://superuser.com/q/1629609,42883
1629653,1629653,Windows 10 corrupting file system,https://superuser.com/q/1629653,42884
1629659,1629659,whea_uncorrectable_error when playing games,https://superuser.com/q/1629659,42888
1629702,1629702,Web Speech API in in-app browser,https://superuser.com/q/1629702,42889
1629436,1629436,ESXi 7 Hardware Sensors on Dell OptiPlex 7040,https://superuser.com/q/1629436,42890
1629700,1629700,Bluetooth Low Noise Amplifier &amp; Power Amplifier add-on,https://superuser.com/q/1629700,42891
1629667,1629667,How to keep files from being deleted or quarantined by Windows Defender?,https://superuser.com/q/1629667,42896
1629694,1629694,Can 9th gen Intel quicksync beat nvence on mid-range mobile GPU (GTX 1650 max-q),https://superuser.com/q/1629694,42897
1628953,1628953,Alternate green/blue bars in PDF printout like old paper on dot-matrix printers,https://superuser.com/q/1628953,42898
1629693,1629693,Limit user to only allow generation of SAS tokens for a storage account,https://superuser.com/q/1629693,42900
1629645,1629645,"GTX 970 keeps crashing the system, but only once per session",https://superuser.com/q/1629645,42903
1629688,1629688,Improve FFmpeg and NVENC output quality,https://superuser.com/q/1629688,42904
1629689,1629689,how to change new message raw color or font in thunderbird 78?,https://superuser.com/q/1629689,42905
1629685,1629685,How to prevent Microsoft Pinyin keyboard from randomly switching between Chinese and English modes?,https://superuser.com/q/1629685,42907
1629671,1629671,Is there a way to share an APFS partition on Linux?,https://superuser.com/q/1629671,42913
1629672,1629672,DxDiag and MSINFO32.exe not showing Complete System Information,https://superuser.com/q/1629672,42915
1629665,1629665,Routing OpenVPN traffic,https://superuser.com/q/1629665,42918
1629650,1629650,NetworkManager is not updating my /etc/resolv.conf according to the configuration I gave it,https://superuser.com/q/1629650,42921
1629641,1629641,Not able to install Brave Browser,https://superuser.com/q/1629641,42922
1629581,1629581,Disk latency after upgrade Linux 6 to 7,https://superuser.com/q/1629581,42923
1629647,1629647,What are the different object names in Windows?,https://superuser.com/q/1629647,42924
1629465,1629465,Excel: assign numbers 1-9 to letters,https://superuser.com/q/1629465,42925
1629032,1629032,Make batch execute command on each line in my multiple files?,https://superuser.com/q/1629032,42927
1629642,1629642,How to use xbindkeys to switch workspaces in Gnome overview?,https://superuser.com/q/1629642,42930
1629649,1629649,Recovering a deleted text message on Android,https://superuser.com/q/1629649,42931
1629648,1629648,Toggle microphone mute on a Windows tablet with a single touch,https://superuser.com/q/1629648,42932
1629646,1629646,What is the regex to find and move,https://superuser.com/q/1629646,42933
1629643,1629643,Cent Os 7 How to add 8 Tera unallocated /dev/sda memory to Disk Space (dev/mapper),https://superuser.com/q/1629643,42935
1629640,1629640,Mounted VeraCrypt drive does not show up in WSL,https://superuser.com/q/1629640,42936
1629639,1629639,Internet not working when connected to OpenVPN in Windows 10,https://superuser.com/q/1629639,42937
1629637,1629637,Do office programms make local copy of encrypted files (e.g. 7zip encrypted)?,https://superuser.com/q/1629637,42938
1629569,1629569,WSL translate W10 CLI switches into Linux?,https://superuser.com/q/1629569,42939
1629562,1629562,How to setup dual boot when the second OS is copied from another system?,https://superuser.com/q/1629562,42942
1629619,1629619,Imagemagick file conversion not working?,https://superuser.com/q/1629619,42944
1629632,1629632,Ubuntu 20.04 forward SSH based on subdomain,https://superuser.com/q/1629632,42945
1629633,1629633,"numbering, bullets and bold options issue",https://superuser.com/q/1629633,42946
1629625,1629625,Why does BBBBBBBBBBBB MAC Address in VirtualBox is invalid?,https://superuser.com/q/1629625,42947
1629630,1629630,HP Pavilion dv6 Laptop Screen Remains Energized After Turning Laptop Off,https://superuser.com/q/1629630,42949
1629629,1629629,Microsoft Excel 2019,https://superuser.com/q/1629629,42950
1629589,1629589,Powershell theming doesn&#39;t work: Set-Theme not found,https://superuser.com/q/1629589,42951
1629624,1629624,What is boot order of different user-mode persistence mechanisms in Windows?,https://superuser.com/q/1629624,42954
1629623,1629623,How to port forward with 2 routers connected back to back,https://superuser.com/q/1629623,42955
1629621,1629621,SMB Unable Resolve Host,https://superuser.com/q/1629621,42957
1629620,1629620,Why does my bootable pendrive do not show boot in uefi mode,https://superuser.com/q/1629620,42958
1629618,1629618,How To turn Laptop screen off until specific key pressed?,https://superuser.com/q/1629618,42959
1629616,1629616,How do I run a command but show no output?,https://superuser.com/q/1629616,42960
1629612,1629612,"Broke my sudo in Pop Os/Ubuntu, get segment fault error when trying to use sudo command",https://superuser.com/q/1629612,42961
1629516,1629516,Chicken and Egg; only DC is VM on host with domain shares,https://superuser.com/q/1629516,42962
1629611,1629611,Windows 10 shutting down after selecting it from the grub menu,https://superuser.com/q/1629611,42964
1629590,1629590,How to select/copy only text characters from HXD?,https://superuser.com/q/1629590,42967
1629604,1629604,How to Get Rid of &quot;GRUB GNU&quot; Menu on Startup?,https://superuser.com/q/1629604,42969
1629600,1629600,Use symbolic link for user Documents folder?,https://superuser.com/q/1629600,42970
1629599,1629599,How can someone knows files in my website?,https://superuser.com/q/1629599,42971
1629597,1629597,How to connect to wifi that has 14 meters away from my house,https://superuser.com/q/1629597,42972
1629594,1629594,Too low bandwith in RAM benchmark,https://superuser.com/q/1629594,42974
1629425,1629425,Use gparted to shrink entire disk image?,https://superuser.com/q/1629425,42976
1628850,1628850,How to execute a comand in a specific directory to run in a WIndows Terminal window,https://superuser.com/q/1628850,42977
1629572,1629572,Port specific 48 port usb connecting 48 Arduino nano boards to a laptop,https://superuser.com/q/1629572,42979
1629593,1629593,Unplugging the drives in RAID 1 and boot from USB Linux without using drives,https://superuser.com/q/1629593,42980
1629592,1629592,Configurable Chrome addon for copying text as markdown?,https://superuser.com/q/1629592,42981
1629526,1629526,Is disabling GPU reasonable for saving power during non-intensive usage?,https://superuser.com/q/1629526,42982
1629439,1629439,Why do almost none of my Windows desktop apps display color emoji?,https://superuser.com/q/1629439,42985
1629546,1629546,.NET Framework issue which I can&#39;t fix without formatting the PC,https://superuser.com/q/1629546,42986
1629583,1629583,How do I (temporarily) pause the desktop background picture in Windows 7 to view one a little longer?,https://superuser.com/q/1629583,42990
1629580,1629580,Macros in cells with formulas,https://superuser.com/q/1629580,42991
1629573,1629573,Budget Development PC build for Linux and Ryzen 5 3600,https://superuser.com/q/1629573,42994
1629341,1629341,"(Win10) I have two different routers. How do I quickly switch between them, manually?",https://superuser.com/q/1629341,42995
1629576,1629576,Ways to flush page cache without reboot?,https://superuser.com/q/1629576,42997
1629418,1629418,Why won&#39;t the new 2020 Mac Mini M1 recognize my 7 port USB-3 Satechi hub?,https://superuser.com/q/1629418,42998
1629433,1629433,"Strange crontab behavior in OS X, why won&#39;t mdfind work correctly?",https://superuser.com/q/1629433,42999
1629574,1629574,dwm -- numpad with modifiers key combinations don&#39;t work,https://superuser.com/q/1629574,43000
1629571,1629571,How to make SSL certificate stronger?,https://superuser.com/q/1629571,43001
1629570,1629570,macOS want to make changes.Enter an administrator name and password to allow this box keeps popping up,https://superuser.com/q/1629570,43002
1629565,1629565,Is it safe to follow guides that refer to /etc/init.d scripts for OS that uses systemd?,https://superuser.com/q/1629565,43004
1629560,1629560,Convert python file to exe with out being able to convert back to script,https://superuser.com/q/1629560,43008
1629559,1629559,"Slow SFTP/SCP/SSH speeds, but only in Windows",https://superuser.com/q/1629559,43009
1629554,1629554,"Ethernet cable works when plugged in directly, but not through modem",https://superuser.com/q/1629554,43010
1629541,1629541,Dynamic sheets reference + column ranges using only column number,https://superuser.com/q/1629541,43013
1629396,1629396,Dedicate physical NIC to a virtual machine,https://superuser.com/q/1629396,43015
1629535,1629535,How does poweroff work in Linux?,https://superuser.com/q/1629535,43018
1629547,1629547,"Delayed wifi on resume, possibly due to systemd-sleep issue?",https://superuser.com/q/1629547,43019
1629545,1629545,"External Monitors not working (3 screens). Laptop is one screen, one connected via usb-c, the other via HDMI",https://superuser.com/q/1629545,43020
1629544,1629544,How to check sshfs mounting in ubuntu,https://superuser.com/q/1629544,43021
1629518,1629518,How to go around the &quot;failed: Connection refused&quot; error?,https://superuser.com/q/1629518,43025
1629515,1629515,MS Word 365: An uncomplicated way to create worksheets for students,https://superuser.com/q/1629515,43026
1629531,1629531,Realtimesync does not monitor directories correctly,https://superuser.com/q/1629531,43028
1629509,1629509,"Force netstat to always return results in English language, irrespective of system language?",https://superuser.com/q/1629509,43029
1629513,1629513,Can&#39;t connect to server when server is on LAN and computer is on Wifi (Win10). All other devices can connect,https://superuser.com/q/1629513,43030
1628836,1628836,Batch file to multiple rename file name in a folder with a criteria for Windows 7,https://superuser.com/q/1628836,43032
1629530,1629530,Creating shortcuts to the same web app from 2 different chrome profiles override each other (On MacOS),https://superuser.com/q/1629530,43033
1629528,1629528,thunderbird 78 do not allow me attach my public key even when the key is imported,https://superuser.com/q/1629528,43035
1629525,1629525,Can&#39;t change headphone volume (Windows 10),https://superuser.com/q/1629525,43037
1629485,1629485,Cant Merge unallocated partition to mounted partition,https://superuser.com/q/1629485,43038
1629522,1629522,Excel scatter chart: go from marker to data point cell,https://superuser.com/q/1629522,43040
1629479,1629479,Record video while simultaneously listening to another video using the same headphones (Windows 10),https://superuser.com/q/1629479,43041
1629507,1629507,User Account Control keeps turning on by itself after I turn it off,https://superuser.com/q/1629507,43043
1629505,1629505,How to play Bluray on Windows with MPC-HC?,https://superuser.com/q/1629505,43048
1629302,1629302,Accessing Windows &quot;current directory&quot; per drive using Linux path syntax,https://superuser.com/q/1629302,43049
1629199,1629199,WIFI Connection Interrupt network connection,https://superuser.com/q/1629199,43051
1629502,1629502,Pdf file uploaded on a website not downloadable,https://superuser.com/q/1629502,43052
1629496,1629496,"USB speakers correctly identified in Device Manager in Windows 10, not showing up in Playback Devices",https://superuser.com/q/1629496,43053
1629238,1629238,How to download an unopenable or unreadable pdf upload on a website,https://superuser.com/q/1629238,43055
1629497,1629497,How to find Windows environment variables from hard drive without booting?,https://superuser.com/q/1629497,43057
1629481,1629481,is it ok to disable SuperFetch without SSD,https://superuser.com/q/1629481,43059
1629494,1629494,VLC Samba SSHFS weird speeds over LAN,https://superuser.com/q/1629494,43060
1629495,1629495,Adding route automatically after a successful PulseSecure VPN connection in Windows 10,https://superuser.com/q/1629495,43061
1629470,1629470,"Windows limiting my network upload speed (Windows 10, 7)",https://superuser.com/q/1629470,43064
1629118,1629118,direct link to windows 10 defender exception list,https://superuser.com/q/1629118,43065
1629486,1629486,"Which one is faulty - PSU, GPU, DVI-D to VGA adapter or the Motherboard?",https://superuser.com/q/1629486,43068
1629329,1629329,"How to force Action Center to display on taskbar when it&#39;s turned on, but doesn&#39;t display on taskbar?",https://superuser.com/q/1629329,43069
1629480,1629480,External hard drive only opened by one computer,https://superuser.com/q/1629480,43072
1629477,1629477,Zenbook fans spinning way too much after reinstaling the Windows,https://superuser.com/q/1629477,43077
1629471,1629471,Where is HDMI2 output in Mi Notebook pro i7/16gb?,https://superuser.com/q/1629471,43081
1629466,1629466,How do I overcome Error 0x80070005 when exporting HyperV VMs to an SMB share hosted on FreeNAS?,https://superuser.com/q/1629466,43082
1629464,1629464,Windows Server 2016 installing Microsoft Edge,https://superuser.com/q/1629464,43083
1629457,1629457,Is my SSD or my SATA Controller failing?,https://superuser.com/q/1629457,43084
1629401,1629401,MDADM raid6 huge mismatch_cnt,https://superuser.com/q/1629401,43088
1629459,1629459,Permission denied when trying to close ports,https://superuser.com/q/1629459,43089
1629455,1629455,Is there any way to mirror an entire Online Dictionary website?,https://superuser.com/q/1629455,43090
1629454,1629454,how to add project app and roadmap app to microsoft teams?,https://superuser.com/q/1629454,43091
1629440,1629440,How I can rename txt files according to first line of text file?,https://superuser.com/q/1629440,43092
1629175,1629175,How To Add Seconds To Date/Time Format of Prime95 Logging?,https://superuser.com/q/1629175,43093
1629450,1629450,HP wireless mouse stopped working on Mint 20.1,https://superuser.com/q/1629450,43094
1629446,1629446,Getting webcam to work on Virtualbox with Linux,https://superuser.com/q/1629446,43095
1629443,1629443,LAPTOP UPGRADE RAM MSI GV72 7RD,https://superuser.com/q/1629443,43096
1629442,1629442,Reaching to wan port through other network using port forwarding,https://superuser.com/q/1629442,43100
1628934,1628934,Hang with “SYSLINUX 6.04 EDD 6.04-perl Copyright (C) 1994-2015 H. Peter Anvin et al” while boot from bootable usb,https://superuser.com/q/1628934,43101
1629437,1629437,How can I mitigate needing to change hundreds of Google passwords?,https://superuser.com/q/1629437,43102
1629319,1629319,How to use patch command in WinSCP?,https://superuser.com/q/1629319,43105
1629432,1629432,How to connect 12 devices with identical IPs on a single network when device IPs can&#39;t be changed?,https://superuser.com/q/1629432,43107
1629431,1629431,How compatible are the toolboxes of simulink?,https://superuser.com/q/1629431,43108
1629430,1629430,Unable to generate Ed25519 Key,https://superuser.com/q/1629430,43109
1629426,1629426,"SATA to USB adapter disconnects, reconnects, disconnects, reconnects, etc. when plugged in... how do I fix it?",https://superuser.com/q/1629426,43113
1629420,1629420,unwanted software won&#39;t remove itself,https://superuser.com/q/1629420,43116
1629123,1629123,Adding parameters to DefaultShell in Windows OpenSSH Server (e.g. powershell.exe -NoLogo),https://superuser.com/q/1629123,43117
1629403,1629403,Is a USB flash drive basically equivalent to a USB card reader plus an SD card?,https://superuser.com/q/1629403,43121
1629128,1629128,"robocopy only copy recent files, not recent folders",https://superuser.com/q/1629128,43124
1629410,1629410,How to modify the apktool path,https://superuser.com/q/1629410,43126
1629408,1629408,Freshly installed Manjaro linux doesn&#39;t show up wifi,https://superuser.com/q/1629408,43128
1629397,1629397,My laptop has 8gb of RAM and at least 70% of it is being used at all times,https://superuser.com/q/1629397,43129
1629264,1629264,Printer SN via Powershell?,https://superuser.com/q/1629264,43132
1629394,1629394,How to determine when USB flash drives (or SD cards) are or are not appropriate for a task that involves write operations?,https://superuser.com/q/1629394,43133
1628743,1628743,Close Google Chrome tab remotely from another device,https://superuser.com/q/1628743,43134
1629402,1629402,"Linux client openvpn TAP Bridge working, unable to to reach server lan side,",https://superuser.com/q/1629402,43135
1629398,1629398,stdole32.tlb error on starting MS Excel,https://superuser.com/q/1629398,43136
1629105,1629105,MS Edge to disallow &quot;Apps&quot; option from the Settings menu,https://superuser.com/q/1629105,43139
1629377,1629377,Can I replace my laptop&#39;s old 1TB hard regular hard drive with a 1TB SSD?,https://superuser.com/q/1629377,43140
1629393,1629393,Add 2nd static i.p address to Verizon Gateway,https://superuser.com/q/1629393,43142
1628675,1628675,Hebrew transliteration keyboard quit working,https://superuser.com/q/1628675,43143
1629317,1629317,How to execute an interactive scheduled task when the user is not logged in on a Windows Server 2016 VM,https://superuser.com/q/1629317,43144
1629390,1629390,Chrome doesn&#39;t delete cookies when I close it,https://superuser.com/q/1629390,43146
1629389,1629389,WinXP BSOD when run on Qemu,https://superuser.com/q/1629389,43147
1629386,1629386,FFMEG one input multiple resolution outputs for streaming and recording,https://superuser.com/q/1629386,43151
1629374,1629374,How to add Lexmark E120 on Windows 10,https://superuser.com/q/1629374,43152
1629383,1629383,How to remove Kite Coding Assistant malware that keeps reinstalling itself?,https://superuser.com/q/1629383,43154
1629138,1629138,How to use a 5.1/7.1/Atmos video with headphones on VLC (macOS)?,https://superuser.com/q/1629138,43157
1629146,1629146,Window keyboard shortcut to open firefox browser options page?,https://superuser.com/q/1629146,43158
1629367,1629367,HDD shows up in BIOS but not in disk manager,https://superuser.com/q/1629367,43161
1629311,1629311,SFTP file copy issue sh_dispatch_run_fatal,https://superuser.com/q/1629311,43162
1629365,1629365,"Whenever I plugin my laptop&#39;s charger, screen turns brighter and I don&#39;t want it, what&#39;s the solution?",https://superuser.com/q/1629365,43165
1629037,1629037,Populate cell with value from 3 possible cells,https://superuser.com/q/1629037,43166
1629262,1629262,JBoss EAP 7.1 Windows service not started at System reboot,https://superuser.com/q/1629262,43167
1629370,1629370,Memory leak in FFmpeg when using crossfade filter,https://superuser.com/q/1629370,43170
1629274,1629274,How to prevent firefox from opening a file over an existing browser window?,https://superuser.com/q/1629274,43171
1629366,1629366,Constant permission errors windows 10,https://superuser.com/q/1629366,43172
1629304,1629304,How disable automount on windows 10 for USB mass storage devices?,https://superuser.com/q/1629304,43173
1629276,1629276,HP ProBook doesn&#39;t boot into GRUB directly,https://superuser.com/q/1629276,43174
1629363,1629363,Trying to enter recovery mode on Ubuntu,https://superuser.com/q/1629363,43176
1629362,1629362,Linux Mint 20.1 Ulyssa Cinnamon Shutdown and Startup,https://superuser.com/q/1629362,43177
1629347,1629347,Can an SD card be damaged because of different transfer speeds between a device and the card,https://superuser.com/q/1629347,43178
